16.99645	483
17.00455	409
17.01264	352
17.02072	320
17.02881	309
17.03689	290
17.04497	276
17.05304	267
17.06111	271
17.06918	259
